review_id,order_id,customer_id,restaurant_id,review_text,rating,review_timestamp,last_updated
REV-001109,ORD-20260328-594560,CUST-10355,REST-SHJ-001,Poor experience. Butter Naan and Chicken Seekh Kebab were disappointing. Chicken Seekh Kebab was burnt on the edges. Very unhappy.,2,2026-03-30 17:38:05,2026-07-10 16:41:45
REV-001075,ORD-20260326-118775,CUST-10282,REST-DXB-001,Solid experience. Paneer Tikka were well-prepared. Paneer Tikka had great flavor. Minor issues with packaging.,4,2026-03-30 17:51:43,2026-07-10 16:41:45
REV-001077,ORD-20260326-483007,CUST-10402,REST-AUH-002,Disappointed with Fresh Lime Soda. Fresh Lime Soda was cold when it arrived. Not worth the money.,2,2026-03-30 20:02:27,2026-07-10 16:41:45
REV-001126,ORD-20260329-389630,CUST-10040,REST-DXB-002,Appalling quality! Vegetable Biryani were swimming in oil. Vegetable Biryani was raw inside. Health hazard!,1,2026-03-30 20:11:06,2026-07-10 16:41:45
REV-001079,ORD-20260326-634210,CUST-10446,REST-DXB-001,Below expectations. Chicken Seekh Kebab and Butter Naan were underwhelming. Butter Naan was overcooked and dry.,2,2026-03-30 20:16:47,2026-07-10 16:41:45
REV-001100,ORD-20260327-608269,CUST-10267,REST-AUH-002,"Incredible meal! Jeera Rice, Chole Bhature, Sweet Lassi, and Gajar Halwa arrived hot and fresh. The Gajar Halwa was absolutely divine. Highly satisfied!",5,2026-03-30 21:10:32,2026-07-10 16:41:45
REV-001042,ORD-20260324-639805,CUST-10099,REST-DXB-001,Outstanding experience! The Jeera Rice exceeded all expectations. Jeera Rice was the star of the meal. Will definitely order again!,5,2026-03-30 21:38:37,2026-07-10 16:41:45
REV-001082,ORD-20260326-833322,CUST-10240,REST-AUH-001,Mixed feelings. Chicken 65 and Masala Chai were acceptable. Masala Chai was decent but portion was small for the price.,3,2026-03-30 21:45:22,2026-07-10 16:41:45
REV-001030,ORD-20260323-551896,CUST-10397,REST-AUH-001,Exceptional quality! Ordered Jeera Rice and Lamb Rogan Josh and everything was delicious. The Jeera Rice melted in my mouth. Perfect!,5,2026-03-30 22:04:11,2026-07-10 16:41:45
REV-001115,ORD-20260328-245661,CUST-10241,REST-AUH-002,Unsatisfactory. Chicken Seekh Kebab and Vegetable Biryani were not fresh. Chicken Seekh Kebab tasted reheated. Won't order again.,2,2026-03-30 22:50:04,2026-07-10 16:41:45
REV-001045,ORD-20260325-806896,CUST-10058,REST-SHJ-001,"Perfect in every way! Garlic Naan and Masala Chai were all excellent. Garlic Naan stood out with its rich, authentic taste.",5,2026-03-31 10:26:17,2026-07-10 16:41:45
REV-001117,ORD-20260329-969387,CUST-10393,REST-DXB-001,"Absolutely amazing Butter Chicken, Sweet Lassi, and Chicken Biryani! The Chicken Biryani was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!",5,2026-03-31 11:58:19,2026-07-10 16:41:45
REV-001131,ORD-20260330-361950,CUST-10366,REST-AUH-002,"Perfect in every way! Mango Lassi, Chole Bhature, Vegetable Biryani, and Lamb Rogan Josh were all excellent. Mango Lassi stood out with its rich, authentic taste.",5,2026-03-31 12:01:30,2026-07-10 16:41:45
REV-001120,ORD-20260329-306973,CUST-10030,REST-AUH-002,"Perfect in every way! Paneer Tikka and Lamb Rogan Josh were all excellent. Paneer Tikka stood out with its rich, authentic taste.",5,2026-03-31 14:07:05,2026-07-10 16:41:45
REV-001089,ORD-20260327-656270,CUST-10265,REST-DXB-002,Incredible meal! Naan and Garlic Naan arrived hot and fresh. The Naan was absolutely divine. Highly satisfied!,5,2026-03-31 15:03:10,2026-07-10 16:41:45
REV-001105,ORD-20260328-588778,CUST-10162,REST-AUH-001,"Disaster! Paneer Butter Masala, Palak Paneer, Chicken Seekh Kebab, Malai Kofta, and Aloo Tikki Chaat were all stale. Palak Paneer had a weird smell. Completely unacceptable!",1,2026-03-31 15:27:21,2026-07-10 16:41:45
REV-001034,ORD-20260324-524016,CUST-10272,REST-AUH-002,"Enjoyed the Gulab Jamun (2 pcs), Masala Chai, Chicken Biryani, and Butter Chicken! Butter Chicken was very good. Portion sizes were generous. Recommend!",4,2026-03-31 15:28:54,2026-07-10 16:41:45
REV-001091,ORD-20260327-604271,CUST-10485,REST-DXB-001,"Good quality food. Naan, Chicken Tikka Masala, Fresh Lime Soda, Paneer Tikka, and Jeera Rice were nicely done. Fresh Lime Soda could have been slightly spicier but still good!",4,2026-03-31 15:29:53,2026-07-10 16:41:45
REV-001071,ORD-20260326-616029,CUST-10061,REST-AUH-002,Wow! Just wow! Sweet Lassi were all fantastic. Sweet Lassi was particularly memorable. Can't wait to order again!,5,2026-03-31 15:49:13,2026-07-10 16:41:45
REV-001124,ORD-20260329-629795,CUST-10017,REST-AUH-002,Decent food but nothing special. Chicken Biryani were okay. Chicken Biryani lacked the punch I expected.,3,2026-03-31 16:29:01,2026-07-10 16:41:45
REV-001133,ORD-20260330-176481,CUST-10396,REST-AUH-002,"Wow! Just wow! Samosa (2 pcs), Malai Kofta, Garlic Naan, Dal Makhani, and Chole Bhature were all fantastic. Chole Bhature was particularly memorable. Can't wait to order again!",5,2026-03-31 16:55:18,2026-07-10 16:41:45
REV-001039,ORD-20260324-294522,CUST-10047,REST-AUH-001,"Wow! Just wow! Gulab Jamun (2 pcs), Chole Bhature, Mango Lassi, Jeera Rice, and Butter Chicken were all fantastic. Mango Lassi was particularly memorable. Can't wait to order again!",5,2026-03-31 20:19:05,2026-07-10 16:41:45
REV-001137,ORD-20260330-273054,CUST-10316,REST-AUH-001,"Great food overall. Butter Naan, Naan, Chicken Tikka Masala, and Kulfi were tasty, especially the Kulfi. Would order again!",4,2026-03-31 22:14:44,2026-07-10 16:41:45
REV-001060,ORD-20260325-274036,CUST-10276,REST-AUH-001,"Solid experience. Tandoori Roti, Garlic Naan, and Palak Paneer were well-prepared. Palak Paneer had great flavor. Minor issues with packaging.",4,2026-03-31 22:30:49,2026-07-10 16:41:45
REV-001061,ORD-20260325-763456,CUST-10030,REST-DXB-001,"Outstanding experience! The Dal Makhani, Masala Chai, Fresh Lime Soda, Aloo Tikki Chaat, and Garlic Naan exceeded all expectations. Fresh Lime Soda was the star of the meal. Will definitely order again!",5,2026-03-31 22:42:18,2026-07-10 16:41:45
REV-001064,ORD-20260326-825075,CUST-10175,REST-SHJ-001,"Mixed feelings. Chicken 65, Garlic Naan, Chicken Tikka Masala, Butter Naan, and Paneer Tikka were acceptable. Butter Naan was decent but portion was small for the price.",3,2026-04-01 11:13:13,2026-07-10 16:41:45
REV-001102,ORD-20260328-246163,CUST-10327,REST-AUH-001,"Wow! Just wow! Malai Kofta, Gajar Halwa, and Garlic Naan were all fantastic. Garlic Naan was particularly memorable. Can't wait to order again!",5,2026-04-01 12:23:14,2026-07-10 16:41:45
REV-001118,ORD-20260329-526221,CUST-10118,REST-AUH-001,"Hands down the best Paneer Butter Masala I've ever had! Malai Kofta, Paneer Tikka, Paneer Butter Masala, and Palak Paneer were all prepared beautifully. Fresh and flavorful!",5,2026-04-01 13:16:01,2026-07-10 16:41:45
REV-001067,ORD-20260326-444580,CUST-10280,REST-DXB-002,"Incredible meal! Chicken Tikka Masala, Paneer Tikka, Butter Naan, Tandoori Roti, and Mango Lassi arrived hot and fresh. The Butter Naan was absolutely divine. Highly satisfied!",5,2026-04-01 14:09:21,2026-07-10 16:41:45
REV-001048,ORD-20260325-621743,CUST-10479,REST-SHJ-001,"Mediocre. Fish Curry, Chole Bhature, Fresh Lime Soda, Garlic Naan, and Dal Makhani were fine but forgettable. Fresh Lime Soda didn't stand out.",3,2026-04-01 14:13:51,2026-07-10 16:41:45
REV-001092,ORD-20260327-447594,CUST-10088,REST-AUH-001,"Solid experience. Chicken Biryani, Aloo Tikki Chaat, and Samosa (2 pcs) were well-prepared. Samosa (2 pcs) had great flavor. Minor issues with packaging.",4,2026-04-01 16:02:09,2026-07-10 16:41:45
REV-001055,ORD-20260325-535715,CUST-10430,REST-AUH-001,"Absolutely amazing Gajar Halwa, Paneer Butter Masala, Samosa (2 pcs), and Aloo Tikki Chaat! The Samosa (2 pcs) was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!",5,2026-04-01 17:14:05,2026-07-10 16:41:45
REV-001125,ORD-20260329-229227,CUST-10487,REST-DXB-001,Absolutely amazing Garlic Naan! The Garlic Naan was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-04-01 17:36:24,2026-07-10 16:41:45
REV-001110,ORD-20260328-225482,CUST-10485,REST-SHJ-001,"Hands down the best Paneer Butter Masala I've ever had! Lamb Rogan Josh, Paneer Butter Masala, Gulab Jamun (2 pcs), and Chicken Biryani were all prepared beautifully. Fresh and flavorful!",5,2026-04-01 18:47:32,2026-07-10 16:41:45
REV-001148,ORD-20260331-176153,CUST-10049,REST-DXB-001,Exceptional quality! Ordered Paneer Tikka and Paneer Butter Masala and everything was delicious. The Paneer Butter Masala melted in my mouth. Perfect!,5,2026-04-01 19:31:26,2026-07-10 16:41:45
REV-001111,ORD-20260328-267546,CUST-10304,REST-DXB-001,"Exceptional quality! Ordered Chicken Biryani, Fish Curry, and Tandoori Roti and everything was delicious. The Fish Curry melted in my mouth. Perfect!",5,2026-04-01 19:52:37,2026-07-10 16:41:45
REV-001057,ORD-20260325-979578,CUST-10272,REST-DXB-002,"Really good Chicken Tikka Masala, Gajar Halwa, Dal Makhani, and Fresh Lime Soda! The Gajar Halwa was delicious. Slight delay in delivery but food quality made up for it.",4,2026-04-01 20:32:22,2026-07-10 16:41:45
REV-001081,ORD-20260326-486904,CUST-10413,REST-DXB-001,"Not bad, not great. Garlic Naan, Vegetable Biryani, and Paneer Tikka were edible. Garlic Naan needed more seasoning.",3,2026-04-01 21:04:56,2026-07-10 16:41:45
REV-001138,ORD-20260330-459771,CUST-10233,REST-DXB-002,Pleasant meal! Jeera Rice arrived warm. Jeera Rice was tasty though not exceptional. Would order again.,4,2026-04-01 22:21:53,2026-07-10 16:41:45
REV-001141,ORD-20260330-774394,CUST-10115,REST-AUH-002,"Really good Malai Kofta, Fish Curry, and Lamb Rogan Josh! The Lamb Rogan Josh was delicious. Slight delay in delivery but food quality made up for it.",4,2026-04-01 22:53:46,2026-07-10 16:41:45
REV-001154,ORD-20260331-741454,CUST-10227,REST-DXB-002,Mixed feelings. Jeera Rice and Fish Curry were acceptable. Fish Curry was decent but portion was small for the price.,3,2026-04-01 22:57:10,2026-07-10 16:41:45
REV-001101,ORD-20260328-666228,CUST-10050,REST-AUH-002,"Best Indian food in UAE! Paneer Butter Masala, Butter Naan, Chicken 65, and Mango Lassi were incredible. Butter Naan had the perfect balance of spices. Five stars!",5,2026-04-02 11:05:40,2026-07-10 16:41:45
REV-001104,ORD-20260328-220095,CUST-10013,REST-DXB-002,"Mixed feelings. Butter Naan, Chole Bhature, and Paneer Butter Masala were acceptable. Paneer Butter Masala was decent but portion was small for the price.",3,2026-04-02 13:00:07,2026-07-10 16:41:45
REV-001159,ORD-20260401-982265,CUST-10274,REST-AUH-002,"Exceptional quality! Ordered Sweet Lassi, Vegetable Biryani, Jeera Rice, and Chole Bhature and everything was delicious. The Jeera Rice melted in my mouth. Perfect!",5,2026-04-02 13:24:20,2026-07-10 16:41:45
REV-001087,ORD-20260327-664870,CUST-10077,REST-AUH-001,"Exceptional quality! Ordered Mango Lassi, Gajar Halwa, and Sweet Lassi and everything was delicious. The Mango Lassi melted in my mouth. Perfect!",5,2026-04-02 13:52:44,2026-07-10 16:41:45
REV-001069,ORD-20260326-781638,CUST-10335,REST-AUH-001,"Absolutely amazing Dal Makhani, Fish Curry, Chicken Seekh Kebab, Kulfi, and Rasmalai (2 pcs)! The Rasmalai (2 pcs) was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!",5,2026-04-02 14:47:09,2026-07-10 16:41:45
REV-001106,ORD-20260328-963948,CUST-10291,REST-DXB-002,Hands down the best Tandoori Roti I've ever had! Tandoori Roti were all prepared beautifully. Fresh and flavorful!,5,2026-04-02 15:27:41,2026-07-10 16:41:45
REV-001161,ORD-20260401-797020,CUST-10497,REST-AUH-001,"Great food overall. Chicken 65 were tasty, especially the Chicken 65. Would order again!",4,2026-04-02 15:30:38,2026-07-10 16:41:45
REV-001132,ORD-20260330-738792,CUST-10172,REST-SHJ-001,"Outstanding experience! The Vegetable Biryani, Butter Naan, and Paneer Butter Masala exceeded all expectations. Butter Naan was the star of the meal. Will definitely order again!",5,2026-04-02 16:30:01,2026-07-10 16:41:45
REV-001094,ORD-20260327-398483,CUST-10022,REST-SHJ-001,"Unsatisfactory. Vegetable Biryani, Masala Chai, and Paneer Butter Masala were not fresh. Masala Chai tasted reheated. Won't order again.",2,2026-04-02 17:32:10,2026-07-10 16:41:45
REV-001135,ORD-20260330-122022,CUST-10256,REST-AUH-001,"Expected better. Masala Chai, Paneer Tikka, Butter Chicken, and Aloo Tikki Chaat were subpar. Butter Chicken was too oily and greasy. Stomach upset followed.",2,2026-04-02 18:13:37,2026-07-10 16:41:45
REV-001096,ORD-20260327-463029,CUST-10392,REST-AUH-001,Hands down the best Tandoori Roti I've ever had! Tandoori Roti were all prepared beautifully. Fresh and flavorful!,5,2026-04-02 19:06:02,2026-07-10 16:41:45
REV-001098,ORD-20260327-147817,CUST-10392,REST-AUH-001,"Wow! Just wow! Malai Kofta, Naan, Paneer Butter Masala, and Sweet Lassi were all fantastic. Malai Kofta was particularly memorable. Can't wait to order again!",5,2026-04-02 19:49:07,2026-07-10 16:41:45
REV-001099,ORD-20260327-776777,CUST-10160,REST-AUH-002,"Great food overall. Tandoori Roti, Dal Makhani, and Chicken Biryani were tasty, especially the Tandoori Roti. Would order again!",4,2026-04-02 20:19:04,2026-07-10 16:41:45
REV-001152,ORD-20260331-151301,CUST-10418,REST-DXB-002,"Wow! Just wow! Sweet Lassi, Fresh Lime Soda, and Gajar Halwa were all fantastic. Fresh Lime Soda was particularly memorable. Can't wait to order again!",5,2026-04-02 21:58:02,2026-07-10 16:41:45
REV-001085,ORD-20260327-580251,CUST-10460,REST-AUH-002,"Good quality food. Lamb Rogan Josh, Paneer Tikka, Butter Chicken, and Kulfi were nicely done. Lamb Rogan Josh could have been slightly spicier but still good!",4,2026-04-03 11:12:24,2026-07-10 16:41:45
REV-001174,ORD-20260402-371234,CUST-10283,REST-AUH-001,"Perfect in every way! Garlic Naan were all excellent. Garlic Naan stood out with its rich, authentic taste.",5,2026-04-03 14:19:35,2026-07-10 16:41:45
REV-001107,ORD-20260328-933731,CUST-10029,REST-AUH-002,"Average experience. Butter Naan, Aloo Tikki Chaat, Kulfi, and Jeera Rice were fine but Jeera Rice was a bit bland. Room for improvement.",3,2026-04-03 16:39:35,2026-07-10 16:41:45
REV-001164,ORD-20260401-403378,CUST-10041,REST-DXB-001,"Wow! Just wow! Malai Kofta, Dal Makhani, Jeera Rice, and Fish Curry were all fantastic. Jeera Rice was particularly memorable. Can't wait to order again!",5,2026-04-03 18:09:50,2026-07-10 16:41:45
REV-001095,ORD-20260327-707098,CUST-10370,REST-AUH-002,"Not good. Malai Kofta, Gajar Halwa, Butter Chicken, and Fresh Lime Soda arrived late and cold. Malai Kofta had barely any flavor. Poor quality.",2,2026-04-03 18:39:15,2026-07-10 16:41:45
REV-001178,ORD-20260402-127731,CUST-10041,REST-DXB-001,Incredible meal! Butter Chicken arrived hot and fresh. The Butter Chicken was absolutely divine. Highly satisfied!,5,2026-04-03 19:26:03,2026-07-10 16:41:45
REV-001180,ORD-20260402-965095,CUST-10488,REST-AUH-002,"Wow! Just wow! Tandoori Roti, Rasmalai (2 pcs), and Chicken Biryani were all fantastic. Rasmalai (2 pcs) was particularly memorable. Can't wait to order again!",5,2026-04-03 19:53:00,2026-07-10 16:41:45
REV-001112,ORD-20260328-205652,CUST-10357,REST-DXB-001,"Best Indian food in UAE! Kulfi, Sweet Lassi, and Lamb Rogan Josh were incredible. Lamb Rogan Josh had the perfect balance of spices. Five stars!",5,2026-04-03 20:17:29,2026-07-10 16:41:45
REV-001168,ORD-20260401-370081,CUST-10080,REST-AUH-002,Very satisfied! Chicken Seekh Kebab and Aloo Tikki Chaat were fresh and flavorful. Aloo Tikki Chaat was the standout dish.,4,2026-04-03 20:24:13,2026-07-10 16:41:45
REV-001127,ORD-20260329-545451,CUST-10254,REST-DXB-002,Good quality food. Chicken Biryani and Samosa (2 pcs) were nicely done. Chicken Biryani could have been slightly spicier but still good!,4,2026-04-03 22:06:44,2026-07-10 16:41:45
REV-001171,ORD-20260402-198127,CUST-10013,REST-DXB-001,Hands down the best Jeera Rice I've ever had! Chicken Biryani and Jeera Rice were all prepared beautifully. Fresh and flavorful!,5,2026-04-04 11:30:31,2026-07-10 16:41:45
REV-001130,ORD-20260330-660161,CUST-10047,REST-AUH-001,"Best Indian food in UAE! Chicken 65, Mango Lassi, Butter Naan, Fish Curry, and Gajar Halwa were incredible. Chicken 65 had the perfect balance of spices. Five stars!",5,2026-04-04 11:35:16,2026-07-10 16:41:45
REV-001156,ORD-20260401-522689,CUST-10365,REST-SHJ-001,"Enjoyed the Mango Lassi, Tandoori Roti, and Gulab Jamun (2 pcs)! Mango Lassi was very good. Portion sizes were generous. Recommend!",4,2026-04-04 11:57:42,2026-07-10 16:41:45
REV-001172,ORD-20260402-772953,CUST-10491,REST-AUH-001,"Average experience. Gulab Jamun (2 pcs), Butter Chicken, Aloo Tikki Chaat, and Fresh Lime Soda were fine but Fresh Lime Soda was a bit bland. Room for improvement.",3,2026-04-04 12:52:26,2026-07-10 16:41:45
REV-001175,ORD-20260402-864717,CUST-10192,REST-SHJ-001,"Wow! Just wow! Aloo Tikki Chaat, Mango Lassi, Masala Chai, and Malai Kofta were all fantastic. Malai Kofta was particularly memorable. Can't wait to order again!",5,2026-04-04 14:24:01,2026-07-10 16:41:45
REV-001176,ORD-20260402-548964,CUST-10073,REST-AUH-002,"Incredible meal! Fresh Lime Soda, Butter Naan, and Aloo Tikki Chaat arrived hot and fresh. The Butter Naan was absolutely divine. Highly satisfied!",5,2026-04-04 15:59:25,2026-07-10 16:41:45
REV-001194,ORD-20260403-941653,CUST-10254,REST-AUH-001,"Disappointed with Dal Makhani, Samosa (2 pcs), Gulab Jamun (2 pcs), Aloo Tikki Chaat, and Fish Curry. Samosa (2 pcs) was cold when it arrived. Not worth the money.",2,2026-04-04 16:05:46,2026-07-10 16:41:45
REV-001196,ORD-20260403-355115,CUST-10017,REST-DXB-001,Enjoyed the Chicken Seekh Kebab! Chicken Seekh Kebab was very good. Portion sizes were generous. Recommend!,4,2026-04-04 17:22:58,2026-07-10 16:41:45
REV-001201,ORD-20260403-767974,CUST-10011,REST-DXB-001,"Perfect in every way! Butter Naan were all excellent. Butter Naan stood out with its rich, authentic taste.",5,2026-04-04 19:37:55,2026-07-10 16:41:45
REV-001203,ORD-20260403-378695,CUST-10344,REST-AUH-002,Pleasant meal! Rasmalai (2 pcs) arrived warm. Rasmalai (2 pcs) was tasty though not exceptional. Would order again.,4,2026-04-04 20:09:18,2026-07-10 16:41:45
REV-001113,ORD-20260328-783126,CUST-10048,REST-AUH-001,"Not bad, not great. Chicken Tikka Masala, Butter Naan, Chicken Seekh Kebab, Vegetable Biryani, and Paneer Butter Masala were edible. Butter Naan needed more seasoning.",3,2026-04-04 20:48:16,2026-07-10 16:41:45
REV-001114,ORD-20260328-962495,CUST-10492,REST-AUH-002,"Exceptional quality! Ordered Chicken 65, Butter Naan, and Lamb Rogan Josh and everything was delicious. The Lamb Rogan Josh melted in my mouth. Perfect!",5,2026-04-04 21:04:51,2026-07-10 16:41:45
REV-001181,ORD-20260402-829610,CUST-10156,REST-AUH-002,"Unsatisfactory. Chole Bhature, Aloo Tikki Chaat, Jeera Rice, Garlic Naan, and Butter Naan were not fresh. Jeera Rice tasted reheated. Won't order again.",2,2026-04-04 21:06:32,2026-07-10 16:41:45
REV-001136,ORD-20260330-285857,CUST-10397,REST-DXB-002,"Exceptional quality! Ordered Tandoori Roti, Chicken 65, Butter Naan, Chicken Seekh Kebab, and Gulab Jamun (2 pcs) and everything was delicious. The Chicken Seekh Kebab melted in my mouth. Perfect!",5,2026-04-04 21:41:24,2026-07-10 16:41:45
REV-001139,ORD-20260330-237239,CUST-10422,REST-SHJ-001,Best Indian food in UAE! Chicken Biryani and Paneer Butter Masala were incredible. Paneer Butter Masala had the perfect balance of spices. Five stars!,5,2026-04-04 22:33:08,2026-07-10 16:41:45
REV-001129,ORD-20260330-378388,CUST-10279,REST-DXB-001,Average experience. Sweet Lassi and Samosa (2 pcs) were fine but Samosa (2 pcs) was a bit bland. Room for improvement.,3,2026-04-05 10:17:41,2026-07-10 16:41:45
REV-001116,ORD-20260329-284356,CUST-10445,REST-SHJ-001,"Wow! Just wow! Chole Bhature, Chicken Biryani, Paneer Butter Masala, Naan, and Lamb Rogan Josh were all fantastic. Chicken Biryani was particularly memorable. Can't wait to order again!",5,2026-04-05 11:55:50,2026-07-10 16:41:45
REV-001157,ORD-20260401-224992,CUST-10169,REST-AUH-001,"Disaster! Lamb Rogan Josh, Dal Makhani, Kulfi, and Palak Paneer were all stale. Palak Paneer had a weird smell. Completely unacceptable!",1,2026-04-05 12:06:26,2026-07-10 16:41:45
REV-001215,ORD-20260404-114635,CUST-10079,REST-AUH-002,"Incredible meal! Dal Makhani, Chole Bhature, Butter Chicken, Mango Lassi, and Kulfi arrived hot and fresh. The Mango Lassi was absolutely divine. Highly satisfied!",5,2026-04-05 12:46:36,2026-07-10 16:41:45
REV-001216,ORD-20260404-159019,CUST-10354,REST-AUH-001,"Outstanding experience! The Mango Lassi, Jeera Rice, Malai Kofta, and Fish Curry exceeded all expectations. Mango Lassi was the star of the meal. Will definitely order again!",5,2026-04-05 13:03:39,2026-07-10 16:41:45
REV-001190,ORD-20260403-892728,CUST-10296,REST-DXB-002,"Exceptional quality! Ordered Fresh Lime Soda, Gajar Halwa, and Jeera Rice and everything was delicious. The Gajar Halwa melted in my mouth. Perfect!",5,2026-04-05 13:05:57,2026-07-10 16:41:45
REV-001142,ORD-20260331-150492,CUST-10298,REST-AUH-001,Decent food but nothing special. Vegetable Biryani were okay. Vegetable Biryani lacked the punch I expected.,3,2026-04-05 13:30:05,2026-07-10 16:41:45
REV-001191,ORD-20260403-542883,CUST-10187,REST-AUH-001,"Perfect in every way! Chicken Tikka Masala were all excellent. Chicken Tikka Masala stood out with its rich, authentic taste.",5,2026-04-05 13:53:37,2026-07-10 16:41:45
REV-001195,ORD-20260403-355584,CUST-10052,REST-SHJ-001,Wow! Just wow! Butter Naan were all fantastic. Butter Naan was particularly memorable. Can't wait to order again!,5,2026-04-05 16:38:08,2026-07-10 16:41:45
REV-001162,ORD-20260401-915157,CUST-10336,REST-DXB-002,"Hands down the best Tandoori Roti I've ever had! Tandoori Roti, Naan, Butter Naan, and Fish Curry were all prepared beautifully. Fresh and flavorful!",5,2026-04-05 17:34:10,2026-07-10 16:41:45
REV-001146,ORD-20260331-327399,CUST-10290,REST-AUH-002,"Perfect in every way! Fresh Lime Soda, Chicken 65, Butter Naan, and Kulfi were all excellent. Fresh Lime Soda stood out with its rich, authentic taste.",5,2026-04-05 17:38:30,2026-07-10 16:41:45
REV-001198,ORD-20260403-569494,CUST-10393,REST-DXB-001,"Outstanding experience! The Fresh Lime Soda, Palak Paneer, Malai Kofta, Rasmalai (2 pcs), and Chicken Tikka Masala exceeded all expectations. Malai Kofta was the star of the meal. Will definitely order again!",5,2026-04-05 18:05:40,2026-07-10 16:41:45
REV-001134,ORD-20260330-318905,CUST-10189,REST-AUH-001,Absolutely amazing Chicken Seekh Kebab! The Chicken Seekh Kebab was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-04-05 18:06:06,2026-07-10 16:41:45
REV-001228,ORD-20260404-901892,CUST-10244,REST-DXB-001,Best Indian food in UAE! Dal Makhani were incredible. Dal Makhani had the perfect balance of spices. Five stars!,5,2026-04-05 18:34:32,2026-07-10 16:41:45
REV-001166,ORD-20260401-599300,CUST-10129,REST-DXB-002,"Decent food but nothing special. Chole Bhature, Fresh Lime Soda, Masala Chai, Garlic Naan, and Palak Paneer were okay. Fresh Lime Soda lacked the punch I expected.",3,2026-04-05 19:54:23,2026-07-10 16:41:45
REV-001233,ORD-20260404-262266,CUST-10306,REST-DXB-002,"Enjoyed the Samosa (2 pcs), Vegetable Biryani, Tandoori Roti, and Paneer Butter Masala! Vegetable Biryani was very good. Portion sizes were generous. Recommend!",4,2026-04-05 20:36:00,2026-07-10 16:41:45
REV-001151,ORD-20260331-484973,CUST-10059,REST-AUH-001,Mediocre. Jeera Rice and Mango Lassi were fine but forgettable. Jeera Rice didn't stand out.,3,2026-04-05 20:58:20,2026-07-10 16:41:45
REV-001206,ORD-20260403-325568,CUST-10441,REST-DXB-001,"Perfect in every way! Paneer Butter Masala were all excellent. Paneer Butter Masala stood out with its rich, authentic taste.",5,2026-04-05 21:31:20,2026-07-10 16:41:45
REV-001208,ORD-20260403-185954,CUST-10265,REST-DXB-002,"Really good Palak Paneer, Fish Curry, Samosa (2 pcs), and Lamb Rogan Josh! The Fish Curry was delicious. Slight delay in delivery but food quality made up for it.",4,2026-04-05 22:10:30,2026-07-10 16:41:45
REV-001209,ORD-20260403-895946,CUST-10167,REST-AUH-001,"Great food overall. Tandoori Roti were tasty, especially the Tandoori Roti. Would order again!",4,2026-04-05 22:10:54,2026-07-10 16:41:45
REV-001128,ORD-20260330-605098,CUST-10104,REST-DXB-001,"Disaster! Lamb Rogan Josh, Masala Chai, Fresh Lime Soda, and Paneer Butter Masala were all stale. Masala Chai had a weird smell. Completely unacceptable!",1,2026-04-06 10:16:49,2026-07-10 16:41:45
REV-001238,ORD-20260405-403581,CUST-10131,REST-DXB-002,"Wow! Just wow! Garlic Naan, Jeera Rice, and Chicken 65 were all fantastic. Chicken 65 was particularly memorable. Can't wait to order again!",5,2026-04-06 10:32:25,2026-07-10 16:41:45
REV-001239,ORD-20260405-382932,CUST-10016,REST-AUH-002,"Perfect in every way! Chicken Biryani were all excellent. Chicken Biryani stood out with its rich, authentic taste.",5,2026-04-06 10:45:09,2026-07-10 16:41:45
REV-001187,ORD-20260403-222773,CUST-10165,REST-SHJ-001,Best Indian food in UAE! Jeera Rice and Dal Makhani were incredible. Dal Makhani had the perfect balance of spices. Five stars!,5,2026-04-06 12:18:47,2026-07-10 16:41:45
REV-001242,ORD-20260405-324615,CUST-10156,REST-DXB-002,"Wow! Just wow! Chole Bhature, Gulab Jamun (2 pcs), and Aloo Tikki Chaat were all fantastic. Aloo Tikki Chaat was particularly memorable. Can't wait to order again!",5,2026-04-06 12:21:49,2026-07-10 16:41:45
REV-001173,ORD-20260402-549573,CUST-10399,REST-DXB-002,Wow! Just wow! Chicken Seekh Kebab were all fantastic. Chicken Seekh Kebab was particularly memorable. Can't wait to order again!,5,2026-04-06 13:35:58,2026-07-10 16:41:45
REV-001143,ORD-20260331-603075,CUST-10422,REST-AUH-002,"Wow! Just wow! Chicken 65, Mango Lassi, Gulab Jamun (2 pcs), and Sweet Lassi were all fantastic. Gulab Jamun (2 pcs) was particularly memorable. Can't wait to order again!",5,2026-04-06 14:17:51,2026-07-10 16:41:45
REV-001145,ORD-20260331-530220,CUST-10413,REST-DXB-002,Exceptional quality! Ordered Naan and Mango Lassi and everything was delicious. The Naan melted in my mouth. Perfect!,5,2026-04-06 17:09:51,2026-07-10 16:41:45
REV-001244,ORD-20260405-791528,CUST-10264,REST-AUH-002,"Very satisfied! Chole Bhature, Naan, Fresh Lime Soda, Fish Curry, and Tandoori Roti were fresh and flavorful. Fish Curry was the standout dish.",4,2026-04-06 17:13:27,2026-07-10 16:41:45
